3.0,0.8074217298
3.54953237,0.7846552966
4.067900771,0.7817712452
4.553906848,0.7853770723
5.006427063,0.7880455837
5.424415288,0.789922119
5.806905228,0.7904646248
6.153012649,0.7898683391
6.461937428,0.7887275823
6.732965398,0.7873593485
6.965470002,0.7858954017
7.158913742,0.7782758987
7.312849418,0.7782758987
7.426921164,0.7782758987
7.500865272,0.7782758987
7.534510799,0.7782758987
7.541241633,0.7782758987
7.58833327,0.7782758987
7.675676842,0.7782758987
7.803070431,0.7782758987
7.970219531,0.7782758987
8.176737731,0.7782758987
8.422147605,0.7782758987
8.70588182,0.7782758987
9.027284445,0.7782758987
9.385612468,0.7782758987
9.780037514,0.7782758987
10.20964776,0.7782758987
10.65845809,0.7717617202
10.67345004,0.7471496629
11.17037214,0.5623384571
11.6992653,0.4634777767
12.25890683,0.3890837183
12.84800295,0.3298223853
13.46519181,0.2814650706
14.10904661,0.2414943447
14.77807889,0.2081805744
15.470742,0.1802575679
16.18543466,0.1567475348
16.92050464,0.1368775294
17.67425264,0.1200263791
18.44493615,0.1056894272
19.23077353,0.09345374224
20.02994808,0.08297963747
20.8406123,0.07398645664
21.66089211,0.06624116566
22.4888912,0.05955210658
23.32269542,0.05375686601
24.1603772,0.04872166174
25.0,0.04433419658
